trace,Num. PREGS,ROB entries,Num. SchedQ entries per FU,Num. ALU FUs,Num. MUL FUs,Num. LSU FUs,Fetch width,Dispatch width,P,H,Predictor (M),Cycles,Trace instructions,Fetched instructions,Retired instructions,Total branch instructions,Branch Mispredictions,I-cache misses,D-cache misses,Cycles with no fires,No dispatch cycles due to ROB,No dispatch cycles due to PRegs,Max DispQ usage,Average DispQ usage,Max SchedQ usage,Average SchedQ usage,Max ROB usage,Average ROB usage,IPC,branch_pattern_table_size,reservation_station_size,resource_utilization
deepsjeng531,32,64,4,1,1,1,2,2,9,6,GSELECT,2180460,2000000,4252786,2000000,171719,43962,1023,12840,562944,0,233223,262,15.517,12,8.162,33,11.006,0.917,8,12,389.0
deepsjeng531,64,96,4,1,1,1,2,2,9,6,GSELECT,2154975,2000000,4201824,2000000,171719,43958,1023,12840,545822,0,0,250,14.288,12,8.838,43,12.128,0.928,8,12,613.0
deepsjeng531,128,160,4,1,1,1,2,2,9,6,GSELECT,2154975,2000000,4201824,2000000,171719,43958,1023,12840,545822,0,0,250,14.288,12,8.838,43,12.128,0.928,8,12,1061.0
deepsjeng531,32,64,4,1,1,1,4,4,9,6,GSELECT,2182656,2000000,8503118,2000000,171719,46835,1023,12840,567685,0,233509,291,24.886,12,8.746,34,11.645,0.916,8,12,393.0
deepsjeng531,64,96,4,1,1,1,4,4,9,6,GSELECT,2158122,2000000,8404982,2000000,171719,46835,1023,12840,551463,0,0,291,23.92,12,9.338,43,12.662,0.927,8,12,617.0
deepsjeng531,128,160,4,1,1,1,4,4,9,6,GSELECT,2158122,2000000,8404982,2000000,171719,46835,1023,12840,551463,0,0,291,23.92,12,9.338,43,12.662,0.927,8,12,1065.0
deepsjeng531,32,64,4,1,1,1,8,8,9,6,GSELECT,2185556,2000000,17021425,2000000,171719,47815,1023,12840,570679,0,241228,446,30.027,12,8.868,34,11.731,0.915,8,12,401.0
deepsjeng531,64,96,4,1,1,1,8,8,9,6,GSELECT,2160044,2000000,16817329,2000000,171719,47815,1023,12840,553324,0,0,446,29.074,12,9.465,43,12.802,0.926,8,12,625.0
deepsjeng531,128,160,4,1,1,1,8,8,9,6,GSELECT,2160044,2000000,16817329,2000000,171719,47815,1023,12840,553324,0,0,446,29.074,12,9.465,43,12.802,0.926,8,12,1073.0
deepsjeng531,32,64,4,1,1,2,2,2,9,6,GSELECT,2007972,2000000,3908644,2000000,171719,43542,1023,12840,439110,0,320608,305,12.714,16,8.841,42,11.944,0.996,8,16,399.0
deepsjeng531,64,96,4,1,1,2,2,2,9,6,GSELECT,1970181,2000000,3833128,2000000,171719,43509,1023,12840,413146,0,5699,302,10.357,16,10.229,70,14.077,1.015,8,16,623.0
deepsjeng531,128,160,4,1,1,2,2,2,9,6,GSELECT,1969868,2000000,3832502,2000000,171719,43509,1023,12840,412866,0,0,302,10.331,16,10.245,81,14.103,1.015,8,16,1071.0
deepsjeng531,32,64,4,1,1,2,4,4,9,6,GSELECT,2005395,2000000,7794089,2000000,171719,46830,1023,12840,444362,0,354206,278,22.002,16,10.153,42,13.39,0.997,8,16,403.0
deepsjeng531,64,96,4,1,1,2,4,4,9,6,GSELECT,1973413,2000000,7666177,2000000,171719,46826,1023,12840,422173,0,4587,278,20.166,16,11.346,70,15.269,1.013,8,16,627.0
deepsjeng531,128,160,4,1,1,2,4,4,9,6,GSELECT,1973201,2000000,7665329,2000000,171719,46826,1023,12840,421966,0,0,278,20.146,16,11.36,81,15.289,1.014,8,16,1075.0
deepsjeng531,32,64,4,1,1,2,8,8,9,6,GSELECT,2009819,2000000,15614483,2000000,171719,47945,1023,12840,448781,0,357701,442,27.28,16,10.46,42,13.692,0.995,8,16,411.0
deepsjeng531,64,96,4,1,1,2,8,8,9,6,GSELECT,1978551,2000000,15364339,2000000,171719,47945,1023,12840,427108,0,4699,442,25.557,16,11.631,70,15.525,1.011,8,16,635.0
deepsjeng531,128,160,4,1,1,2,8,8,9,6,GSELECT,1978378,2000000,15362955,2000000,171719,47945,1023,12840,426927,0,0,442,25.541,16,11.644,81,15.543,1.011,8,16,1083.0
deepsjeng531,32,64,4,2,1,1,2,2,9,6,GSELECT,1841941,2000000,3578396,2000000,171719,42680,1023,12840,641547,0,293946,246,11.022,16,7.101,41,11.251,1.086,8,16,397.0
deepsjeng531,64,96,4,2,1,1,2,2,9,6,GSELECT,1809929,2000000,3514387,2000000,171719,42674,1023,12840,617860,0,256,217,8.118,16,8.545,53,13.679,1.105,8,16,621.0
deepsjeng531,128,160,4,2,1,1,2,2,9,6,GSELECT,1809927,2000000,3514383,2000000,171719,42674,1023,12840,617861,0,0,217,8.117,16,8.546,53,13.679,1.105,8,16,1069.0
deepsjeng531,32,64,4,2,1,1,4,4,9,6,GSELECT,1799027,2000000,6970361,2000000,171719,46451,1023,12840,658881,0,418067,285,18.933,16,9.373,51,14.397,1.112,8,16,401.0
deepsjeng531,64,96,4,2,1,1,4,4,9,6,GSELECT,1771057,2000000,6857781,2000000,171719,46631,1023,12840,635446,0,549,285,15.979,16,10.892,55,16.899,1.129,8,16,625.0
deepsjeng531,128,160,4,2,1,1,4,4,9,6,GSELECT,1771055,2000000,6857773,2000000,171719,46631,1023,12840,635446,0,0,285,15.978,16,10.893,55,16.9,1.129,8,16,1073.0
deepsjeng531,32,64,4,2,1,1,8,8,9,6,GSELECT,1798453,2000000,13927268,2000000,171719,47539,1023,12840,664070,0,442246,422,24.942,16,9.767,51,14.808,1.112,8,16,409.0
deepsjeng531,64,96,4,2,1,1,8,8,9,6,GSELECT,1769957,2000000,13699340,2000000,171719,47539,1023,12840,639742,0,646,417,22.271,16,11.266,55,17.352,1.13,8,16,633.0
deepsjeng531,128,160,4,2,1,1,8,8,9,6,GSELECT,1769957,2000000,13699340,2000000,171719,47539,1023,12840,639742,0,0,417,22.27,16,11.267,57,17.353,1.13,8,16,1081.0
deepsjeng531,32,64,4,2,1,2,2,2,9,6,GSELECT,1617148,2000000,3131376,2000000,171719,41400,1023,12840,487899,0,229418,226,8.895,20,5.887,44,9.977,1.237,8,20,407.0
deepsjeng531,64,96,4,2,1,2,2,2,9,6,GSELECT,1572197,2000000,3041694,2000000,171719,41293,1023,12840,465387,0,10244,199,5.202,20,7.626,70,12.997,1.272,8,20,631.0
deepsjeng531,128,160,4,2,1,2,2,2,9,6,GSELECT,1571895,2000000,3041090,2000000,171719,41293,1023,12840,465198,0,0,199,5.144,20,7.665,85,13.052,1.272,8,20,1079.0
deepsjeng531,32,64,4,2,1,2,4,4,9,6,GSELECT,1546821,2000000,5961722,2000000,171719,46409,1023,12840,513806,0,449110,225,16.566,20,9.288,51,14.731,1.293,8,20,411.0
deepsjeng531,64,96,4,2,1,2,4,4,9,6,GSELECT,1505288,2000000,5795648,2000000,171719,46399,1023,12840,494152,0,9757,296,12.466,20,11.905,70,18.904,1.329,8,20,635.0
deepsjeng531,128,160,4,2,1,2,4,4,9,6,GSELECT,1505113,2000000,5794948,2000000,171719,46399,1023,12840,494034,0,0,296,12.412,20,11.944,86,18.957,1.329,8,20,1083.0
deepsjeng531,32,64,4,2,1,2,8,8,9,6,GSELECT,1544168,2000000,11891106,2000000,171719,47782,1023,12840,516337,0,489159,369,23.077,20,10.063,51,15.597,1.295,8,20,419.0
deepsjeng531,64,96,4,2,1,2,8,8,9,6,GSELECT,1504707,2000000,11575458,2000000,171719,47782,1023,12840,496675,0,9360,369,18.834,20,12.614,70,19.636,1.329,8,20,643.0
deepsjeng531,128,160,4,2,1,2,8,8,9,6,GSELECT,1504572,2000000,11574378,2000000,171719,47782,1023,12840,496569,0,0,369,18.788,20,12.651,86,19.682,1.329,8,20,1091.0
deepsjeng531,32,64,4,2,2,1,2,2,9,6,GSELECT,1841863,2000000,3578239,2000000,171719,42681,1023,12840,643291,0,332177,246,10.745,20,7.285,41,11.519,1.086,8,20,408.0
deepsjeng531,64,96,4,2,2,1,2,2,9,6,GSELECT,1808352,2000000,3511240,2000000,171719,42671,1023,12840,620476,0,2458,209,6.836,20,9.369,56,14.901,1.106,8,20,632.0
deepsjeng531,128,160,4,2,2,1,2,2,9,6,GSELECT,1808322,2000000,3511180,2000000,171719,42671,1023,12840,620417,0,0,209,6.829,20,9.374,64,14.908,1.106,8,20,1080.0
deepsjeng531,32,64,4,2,2,1,4,4,9,6,GSELECT,1796959,2000000,6962089,2000000,171719,46451,1023,12840,665124,0,544716,285,17.965,20,10.011,51,15.319,1.113,8,20,412.0
deepsjeng531,64,96,4,2,2,1,4,4,9,6,GSELECT,1765079,2000000,6833844,2000000,171719,46639,1023,12840,642993,0,1678,277,13.445,20,12.544,59,19.227,1.133,8,20,636.0
deepsjeng531,128,160,4,2,2,1,4,4,9,6,GSELECT,1765074,2000000,6833824,2000000,171719,46639,1023,12840,642940,0,0,277,13.441,20,12.547,65,19.231,1.133,8,20,1084.0
deepsjeng531,32,64,4,2,2,1,8,8,9,6,GSELECT,1795151,2000000,13900852,2000000,171719,47539,1023,12840,667321,0,587158,422,23.699,20,10.628,51,15.994,1.114,8,20,420.0
deepsjeng531,64,96,4,2,2,1,8,8,9,6,GSELECT,1762480,2000000,13639540,2000000,171719,47539,1023,12840,644550,0,1715,412,19.472,20,13.132,59,19.935,1.135,8,20,644.0
deepsjeng531,128,160,4,2,2,1,8,8,9,6,GSELECT,1762480,2000000,13639540,2000000,171719,47539,1023,12840,644503,0,0,412,19.468,20,13.135,65,19.94,1.135,8,20,1092.0
deepsjeng531,32,64,4,2,2,2,2,2,9,6,GSELECT,1616960,2000000,3131002,2000000,171719,41399,1023,12840,488568,0,232174,226,8.855,24,5.92,44,10.019,1.237,8,24,418.0
deepsjeng531,64,96,4,2,2,2,2,2,9,6,GSELECT,1571648,2000000,3040598,2000000,171719,41292,1023,12840,466200,0,13488,191,4.677,24,7.975,70,13.503,1.273,8,24,642.0
deepsjeng531,128,160,4,2,2,2,2,2,9,6,GSELECT,1571281,2000000,3039864,2000000,171719,41292,1023,12840,465841,0,0,191,4.573,24,8.037,93,13.603,1.273,8,24,1090.0
deepsjeng531,32,64,4,2,2,2,4,4,9,6,GSELECT,1545386,2000000,5956083,2000000,171719,46383,1023,12840,515658,0,498494,225,16.292,24,9.503,53,15.003,1.294,8,24,422.0
deepsjeng531,64,96,4,2,2,2,4,4,9,6,GSELECT,1501537,2000000,5780665,2000000,171719,46395,1023,12840,493796,0,14696,292,10.79,24,13.137,72,20.527,1.332,8,24,646.0
deepsjeng531,128,160,4,2,2,2,4,4,9,6,GSELECT,1501279,2000000,5779633,2000000,171719,46395,1023,12840,493452,0,0,292,10.686,24,13.201,94,20.629,1.332,8,24,1094.0
deepsjeng531,32,64,4,2,2,2,8,8,9,6,GSELECT,1542320,2000000,11876330,2000000,171719,47781,1023,12840,518390,0,564164,369,22.443,24,10.574,53,16.201,1.297,8,24,430.0
deepsjeng531,64,96,4,2,2,2,8,8,9,6,GSELECT,1500680,2000000,11543266,2000000,171719,47781,1023,12840,497351,0,14949,365,16.775,24,14.174,72,21.609,1.333,8,24,654.0
deepsjeng531,128,160,4,2,2,2,8,8,9,6,GSELECT,1500469,2000000,11541578,2000000,171719,47781,1023,12840,497016,0,0,365,16.681,24,14.235,94,21.703,1.333,8,24,1102.0
deepsjeng531,32,64,4,3,2,2,4,4,9,6,GSELECT,1487960,2000000,5727122,2000000,171719,46201,1023,12840,532611,0,481699,308,16.542,28,8.762,53,14.85,1.344,8,28,430.0
deepsjeng531,64,96,4,3,2,2,4,4,9,6,GSELECT,1436453,2000000,5520837,2000000,171719,46281,1023,12840,507707,0,35040,288,8.476,28,13.171,73,22.1,1.392,8,28,654.0
deepsjeng531,128,160,4,3,2,2,4,4,9,6,GSELECT,1435805,2000000,5518245,2000000,171719,46281,1023,12840,506508,0,0,288,8.141,28,13.368,102,22.413,1.393,8,28,1102.0
deepsjeng531,32,64,4,3,2,2,8,8,9,6,GSELECT,1478860,2000000,11367498,2000000,171719,47931,1023,12840,542641,0,605059,369,21.849,28,9.999,53,16.455,1.352,8,28,438.0
deepsjeng531,64,96,4,3,2,2,8,8,9,6,GSELECT,1429215,2000000,10970466,2000000,171719,47930,1023,12840,519151,0,36937,360,13.557,28,14.782,73,24.154,1.399,8,28,662.0
deepsjeng531,128,160,4,3,2,2,8,8,9,6,GSELECT,1428539,2000000,10965058,2000000,171719,47930,1023,12840,517732,0,0,360,13.268,28,14.941,102,24.422,1.4,8,28,1110.0
deepsjeng531,32,64,4,3,3,2,4,4,9,6,GSELECT,1487957,2000000,5727110,2000000,171719,46201,1023,12840,532624,0,485613,308,16.523,32,8.778,53,14.869,1.344,8,32,441.0
deepsjeng531,64,96,4,3,3,2,4,4,9,6,GSELECT,1436222,2000000,5519913,2000000,171719,46281,1023,12840,507704,0,47566,284,7.55,32,13.733,73,23.011,1.393,8,32,665.0
deepsjeng531,128,160,4,3,3,2,4,4,9,6,GSELECT,1434985,2000000,5514965,2000000,171719,46281,1023,12840,506784,0,0,284,7.011,32,14.076,106,23.518,1.394,8,32,1113.0
deepsjeng531,32,64,4,3,3,2,8,8,9,6,GSELECT,1478851,2000000,11367426,2000000,171719,47931,1023,12840,542464,0,619624,369,21.781,32,10.056,53,16.521,1.352,8,32,449.0
deepsjeng531,64,96,4,3,3,2,8,8,9,6,GSELECT,1428368,2000000,10963722,2000000,171719,47929,1023,12840,520872,0,53695,355,12.088,32,15.723,73,25.548,1.4,8,32,673.0
deepsjeng531,128,160,4,3,3,2,8,8,9,6,GSELECT,1426895,2000000,10951954,2000000,171719,47927,1023,12840,519692,0,0,355,11.595,32,16.007,106,25.981,1.402,8,32,1121.0
deepsjeng531,32,64,6,1,1,1,2,2,9,6,GSELECT,2173196,2000000,4238249,2000000,171719,43967,1023,12840,560325,0,419573,262,13.501,18,9.754,41,12.945,0.92,8,18,398.0
deepsjeng531,64,96,6,1,1,1,2,2,9,6,GSELECT,2140100,2000000,4172094,2000000,171719,43948,1023,12840,542026,0,283,239,10.836,18,11.506,51,15.459,0.935,8,18,622.0
deepsjeng531,128,160,6,1,1,1,2,2,9,6,GSELECT,2140095,2000000,4172084,2000000,171719,43948,1023,12840,542015,0,0,239,10.835,18,11.506,53,15.459,0.935,8,18,1070.0
deepsjeng531,32,64,6,1,1,1,4,4,9,6,GSELECT,2174110,2000000,8468968,2000000,171719,46827,1023,12840,564202,0,474445,285,21.954,18,11.152,41,14.479,0.92,8,18,402.0
deepsjeng531,64,96,6,1,1,1,4,4,9,6,GSELECT,2142796,2000000,8343712,2000000,171719,46827,1023,12840,546640,0,98,283,19.787,18,12.685,51,16.708,0.933,8,18,626.0
deepsjeng531,128,160,6,1,1,1,4,4,9,6,GSELECT,2142792,2000000,8343696,2000000,171719,46827,1023,12840,546635,0,0,283,19.787,18,12.685,53,16.709,0.933,8,18,1074.0
deepsjeng531,32,64,6,1,1,1,8,8,9,6,GSELECT,2177296,2000000,16955329,2000000,171719,47817,1023,12840,567665,0,485044,440,26.835,18,11.478,41,14.775,0.919,8,18,410.0
deepsjeng531,64,96,6,1,1,1,8,8,9,6,GSELECT,2145158,2000000,16698225,2000000,171719,47817,1023,12840,549149,0,373,440,24.699,18,13.003,51,17.04,0.932,8,18,634.0
deepsjeng531,128,160,6,1,1,1,8,8,9,6,GSELECT,2145145,2000000,16698121,2000000,171719,47817,1023,12840,549133,0,0,440,24.698,18,13.004,53,17.041,0.932,8,18,1082.0
deepsjeng531,32,64,6,1,1,2,2,2,9,6,GSELECT,2007312,2000000,3907318,2000000,171719,43544,1023,12840,438199,0,453843,305,11.761,24,9.719,44,12.885,0.996,8,24,411.0
deepsjeng531,64,96,6,1,1,2,2,2,9,6,GSELECT,1964557,2000000,3821904,2000000,171719,43496,1023,12840,409927,0,12920,291,7.526,24,12.642,70,16.805,1.018,8,24,635.0
deepsjeng531,128,160,6,1,1,2,2,2,9,6,GSELECT,1963872,2000000,3820534,2000000,171719,43496,1023,12840,409313,0,0,291,7.449,24,12.688,93,16.882,1.018,8,24,1083.0
deepsjeng531,32,64,6,1,1,2,4,4,9,6,GSELECT,2003221,2000000,7785405,2000000,171719,46827,1023,12840,443201,0,619397,271,19.883,24,12.116,44,15.485,0.998,8,24,415.0
deepsjeng531,64,96,6,1,1,2,4,4,9,6,GSELECT,1966330,2000000,7637857,2000000,171719,46823,1023,12840,418574,0,11891,266,16.104,24,15.006,74,19.288,1.017,8,24,639.0
deepsjeng531,128,160,6,1,1,2,4,4,9,6,GSELECT,1965717,2000000,7635405,2000000,171719,46823,1023,12840,418000,0,0,266,16.035,24,15.048,93,19.359,1.017,8,24,1087.0
deepsjeng531,32,64,6,1,1,2,8,8,9,6,GSELECT,2007773,2000000,15598120,2000000,171719,47944,1023,12840,447627,0,627232,437,24.739,24,12.794,44,16.172,0.996,8,24,423.0
deepsjeng531,64,96,6,1,1,2,8,8,9,6,GSELECT,1970886,2000000,15303024,2000000,171719,47944,1023,12840,423001,0,11897,434,21.117,24,15.616,70,19.886,1.015,8,24,647.0
deepsjeng531,128,160,6,1,1,2,8,8,9,6,GSELECT,1970352,2000000,15298752,2000000,171719,47944,1023,12840,422489,0,0,434,21.058,24,15.656,93,19.949,1.015,8,24,1095.0
deepsjeng531,32,64,6,2,1,1,2,2,9,6,GSELECT,1841842,2000000,3578197,2000000,171719,42681,1023,12840,642775,0,352146,246,10.642,24,7.368,44,11.622,1.086,8,24,409.0
deepsjeng531,64,96,6,2,1,1,2,2,9,6,GSELECT,1807662,2000000,3509859,2000000,171719,42671,1023,12840,620800,0,6506,204,5.953,24,10.016,59,15.78,1.106,8,24,633.0
deepsjeng531,128,160,6,2,1,1,2,2,9,6,GSELECT,1807451,2000000,3509437,2000000,171719,42671,1023,12840,620562,0,0,204,5.921,24,10.032,72,15.809,1.107,8,24,1081.0
deepsjeng531,32,64,6,2,1,1,4,4,9,6,GSELECT,1795970,2000000,6958133,2000000,171719,46451,1023,12840,664088,0,628676,285,17.575,24,10.286,53,15.693,1.114,8,24,413.0
deepsjeng531,64,96,6,2,1,1,4,4,9,6,GSELECT,1761876,2000000,6820992,2000000,171719,46652,1023,12840,641555,0,7110,271,11.539,24,13.917,65,21.058,1.135,8,24,637.0
deepsjeng531,128,160,6,2,1,1,4,4,9,6,GSELECT,1761751,2000000,6820492,2000000,171719,46652,1023,12840,641337,0,0,271,11.513,24,13.932,73,21.083,1.135,8,24,1085.0
deepsjeng531,32,64,6,2,1,1,8,8,9,6,GSELECT,1793744,2000000,13889604,2000000,171719,47538,1023,12840,668141,0,695390,422,23.04,24,11.141,53,16.626,1.115,8,24,421.0
deepsjeng531,64,96,6,2,1,1,8,8,9,6,GSELECT,1758555,2000000,13608172,2000000,171719,47538,1023,12840,645700,0,7429,402,17.262,24,14.774,65,22.067,1.137,8,24,645.0
deepsjeng531,128,160,6,2,1,1,8,8,9,6,GSELECT,1758447,2000000,13607308,2000000,171719,47538,1023,12840,645490,0,0,402,17.236,24,14.789,73,22.093,1.137,8,24,1093.0
deepsjeng531,32,64,6,2,1,2,2,2,9,6,GSELECT,1617134,2000000,3131348,2000000,171719,41400,1023,12840,487627,0,242280,226,8.809,30,5.947,49,10.062,1.237,8,30,422.0
deepsjeng531,64,96,6,2,1,2,2,2,9,6,GSELECT,1571769,2000000,3040838,2000000,171719,41293,1023,12840,463006,0,20000,185,4.061,30,8.368,70,14.119,1.272,8,30,646.0
deepsjeng531,128,160,6,2,1,2,2,2,9,6,GSELECT,1571294,2000000,3039892,2000000,171719,41291,1023,12840,462286,0,0,182,3.868,30,8.484,104,14.305,1.273,8,30,1094.0
deepsjeng531,32,64,6,2,1,2,4,4,9,6,GSELECT,1546516,2000000,5960507,2000000,171719,46407,1023,12840,514004,0,524098,225,16.16,30,9.6,53,15.126,1.293,8,30,426.0
deepsjeng531,64,96,6,2,1,2,4,4,9,6,GSELECT,1500366,2000000,5775965,2000000,171719,46399,1023,12840,489768,0,29019,286,8.837,30,14.564,73,22.449,1.333,8,30,650.0
deepsjeng531,128,160,6,2,1,2,4,4,9,6,GSELECT,1499751,2000000,5773505,2000000,171719,46399,1023,12840,488860,0,0,286,8.606,30,14.708,104,22.677,1.334,8,30,1098.0
deepsjeng531,32,64,6,2,1,2,8,8,9,6,GSELECT,1542995,2000000,11881730,2000000,171719,47781,1023,12840,517166,0,640426,369,22.047,30,10.914,53,16.585,1.296,8,30,434.0
deepsjeng531,64,96,6,2,1,2,8,8,9,6,GSELECT,1498300,2000000,11524226,2000000,171719,47781,1023,12840,494281,0,28648,358,14.218,30,16.111,73,24.105,1.335,8,30,658.0
deepsjeng531,128,160,6,2,1,2,8,8,9,6,GSELECT,1497920,2000000,11521186,2000000,171719,47781,1023,12840,493356,0,0,358,14.011,30,16.243,104,24.309,1.335,8,30,1106.0
deepsjeng531,32,64,6,2,2,1,2,2,9,6,GSELECT,1841830,2000000,3578173,2000000,171719,42681,1023,12840,642958,0,371145,246,10.579,30,7.415,49,11.684,1.086,8,30,423.0
deepsjeng531,64,96,6,2,2,1,2,2,9,6,GSELECT,1807241,2000000,3509017,2000000,171719,42671,1023,12840,618289,0,16310,197,4.896,30,10.746,63,16.815,1.107,8,30,647.0
deepsjeng531,128,160,6,2,2,1,2,2,9,6,GSELECT,1806819,2000000,3508177,2000000,171719,42669,1023,12840,617653,0,0,197,4.796,30,10.809,73,16.911,1.107,8,30,1095.0
deepsjeng531,32,64,6,2,2,1,4,4,9,6,GSELECT,1795975,2000000,6958153,2000000,171719,46451,1023,12840,664331,0,666846,285,17.413,30,10.416,53,15.853,1.114,8,30,427.0
deepsjeng531,64,96,6,2,2,1,4,4,9,6,GSELECT,1760309,2000000,6814840,2000000,171719,46623,1023,12840,640572,0,24426,263,9.346,30,15.583,71,23.231,1.136,8,30,651.0
deepsjeng531,128,160,6,2,2,1,4,4,9,6,GSELECT,1760042,2000000,6813772,2000000,171719,46623,1023,12840,639919,0,0,263,9.241,30,15.654,77,23.336,1.136,8,30,1099.0
deepsjeng531,32,64,6,2,2,1,8,8,9,6,GSELECT,1792480,2000000,13879500,2000000,171719,47537,1023,12840,668042,0,785623,422,22.629,30,11.474,53,17.016,1.116,8,30,435.0
deepsjeng531,64,96,6,2,2,1,8,8,9,6,GSELECT,1755012,2000000,13579836,2000000,171719,47537,1023,12840,643546,0,25539,392,14.506,30,16.842,71,24.727,1.14,8,30,659.0
deepsjeng531,128,160,6,2,2,1,8,8,9,6,GSELECT,1754782,2000000,13577996,2000000,171719,47537,1023,12840,642866,0,0,392,14.402,30,16.913,78,24.834,1.14,8,30,1107.0
deepsjeng531,32,64,6,2,2,2,2,2,9,6,GSELECT,1616957,2000000,3130996,2000000,171719,41399,1023,12840,488303,0,243973,226,8.812,36,5.946,50,10.063,1.237,8,36,436.0
deepsjeng531,64,96,6,2,2,2,2,2,9,6,GSELECT,1571498,2000000,3040298,2000000,171719,41292,1023,12840,461748,0,30033,185,3.504,36,8.629,74,14.666,1.273,8,36,660.0
deepsjeng531,128,160,6,2,2,2,2,2,9,6,GSELECT,1570978,2000000,3039262,2000000,171719,41290,1023,12840,460858,0,0,175,3.216,36,8.824,110,14.944,1.273,8,36,1108.0
deepsjeng531,32,64,6,2,2,2,4,4,9,6,GSELECT,1545347,2000000,5955927,2000000,171719,46383,1023,12840,515579,0,526013,225,16.141,36,9.622,53,15.153,1.294,8,36,440.0
deepsjeng531,64,96,6,2,2,2,4,4,9,6,GSELECT,1498630,2000000,5769029,2000000,171719,46397,1023,12840,490271,0,48737,280,7.332,36,15.549,74,23.915,1.335,8,36,664.0
deepsjeng531,128,160,6,2,2,2,4,4,9,6,GSELECT,1497937,2000000,5766257,2000000,171719,46397,1023,12840,489630,0,0,280,6.909,36,15.848,110,24.326,1.335,8,36,1112.0
deepsjeng531,32,64,6,2,2,2,8,8,9,6,GSELECT,1541936,2000000,11873258,2000000,171719,47781,1023,12840,518129,0,658729,369,21.944,36,10.999,53,16.677,1.297,8,36,448.0
deepsjeng531,64,96,6,2,2,2,8,8,9,6,GSELECT,1496117,2000000,11506770,2000000,171719,47780,1023,12840,495205,0,50376,297,12.099,36,17.635,74,26.148,1.337,8,36,672.0
deepsjeng531,128,160,6,2,2,2,8,8,9,6,GSELECT,1495673,2000000,11503218,2000000,171719,47780,1023,12840,494486,0,0,297,11.74,36,17.894,110,26.501,1.337,8,36,1120.0
deepsjeng531,32,64,6,3,2,2,4,4,9,6,GSELECT,1487957,2000000,5727110,2000000,171719,46201,1023,12840,532634,0,488149,308,16.508,42,8.792,53,14.884,1.344,8,42,451.0
deepsjeng531,64,96,6,3,2,2,4,4,9,6,GSELECT,1436092,2000000,5519393,2000000,171719,46281,1023,12840,510204,0,117294,264,6.297,42,14.455,81,24.236,1.393,8,42,675.0
deepsjeng531,128,160,6,3,2,2,4,4,9,6,GSELECT,1434255,2000000,5512045,2000000,171719,46281,1023,12840,509027,0,8,264,4.942,42,15.364,114,25.519,1.394,8,42,1123.0
deepsjeng531,32,64,6,3,2,2,8,8,9,6,GSELECT,1478851,2000000,11367426,2000000,171719,47931,1023,12840,542457,0,630444,369,21.739,42,10.094,54,16.563,1.352,8,42,459.0
deepsjeng531,64,96,6,3,2,2,8,8,9,6,GSELECT,1428020,2000000,10960938,2000000,171719,47929,1023,12840,524312,0,162955,291,9.922,42,17.141,82,27.64,1.401,8,42,683.0
deepsjeng531,128,160,6,3,2,2,8,8,9,6,GSELECT,1425330,2000000,10939450,2000000,171719,47926,1023,12840,522677,0,2,289,8.413,42,18.081,114,29.004,1.403,8,42,1131.0
deepsjeng531,32,64,6,3,3,2,4,4,9,6,GSELECT,1487957,2000000,5727110,2000000,171719,46201,1023,12840,532634,0,488155,308,16.508,43,8.792,53,14.884,1.344,8,48,465.0
deepsjeng531,64,96,6,3,3,2,4,4,9,6,GSELECT,1436054,2000000,5519241,2000000,171719,46281,1023,12840,510823,0,141262,254,6.137,48,14.566,86,24.395,1.393,8,48,689.0
deepsjeng531,128,160,6,3,3,2,4,4,9,6,GSELECT,1433964,2000000,5510881,2000000,171719,46281,1023,12840,507587,0,282,254,4.126,48,15.92,121,26.326,1.395,8,48,1137.0
deepsjeng531,32,64,6,3,3,2,8,8,9,6,GSELECT,1478851,2000000,11367426,2000000,171719,47931,1023,12840,542472,0,630597,369,21.738,48,10.095,55,16.564,1.352,8,48,473.0
deepsjeng531,64,96,6,3,3,2,8,8,9,6,GSELECT,1427924,2000000,10960170,2000000,171719,47929,1023,12840,525515,0,210920,291,9.526,48,17.456,86,28.027,1.401,8,48,697.0
deepsjeng531,128,160,6,3,3,2,8,8,9,6,GSELECT,1425047,2000000,10937186,2000000,171719,47926,1023,12840,521969,0,209,282,7.02,48,19.038,122,30.377,1.403,8,48,1145.0
deepsjeng531,32,64,8,1,1,1,2,2,9,6,GSELECT,2171759,2000000,4235371,2000000,171719,43969,1023,12840,559182,0,551348,262,12.861,24,10.306,44,13.562,0.921,8,24,407.0
deepsjeng531,64,96,8,1,1,1,2,2,9,6,GSELECT,2135939,2000000,4163770,2000000,171719,43949,1023,12840,536861,0,5172,227,8.442,24,13.451,60,17.749,0.936,8,24,631.0
deepsjeng531,128,160,8,1,1,1,2,2,9,6,GSELECT,2135861,2000000,4163614,2000000,171719,43949,1023,12840,536798,0,0,227,8.424,24,13.461,62,17.766,0.936,8,24,1079.0
deepsjeng531,32,64,8,1,1,1,4,4,9,6,GSELECT,2171379,2000000,8458048,2000000,171719,46826,1023,12840,562701,0,706212,285,20.514,24,12.439,47,15.884,0.921,8,24,411.0
deepsjeng531,64,96,8,1,1,1,4,4,9,6,GSELECT,2136872,2000000,8320020,2000000,171719,46826,1023,12840,541127,0,4533,271,16.63,24,15.435,60,19.816,0.936,8,24,635.0
